id,Response
381110,0.003699587336772039
381111,0.8021575005159093
381112,0.7475294141437784
381113,0.02807098824514131
381114,0.004824137730320658
381115,0.0037851505436894434
381116,0.0050129478124959215
381117,0.0037677453852828784
381118,0.697770165033064
381119,0.00616637795584671
381120,0.0066499818632417525
381121,0.8083051529706426
381122,0.003575696269221699
381123,0.7035579104314214
381124,0.6194431791424158
381125,0.005045765140506749
381126,0.6037900211346389
381127,0.7386080522264774
381128,0.0046735121015328476
381129,0.003304795010538775
381130,0.0033628442647717074
381131,0.0033281832827246585
381132,0.6067720963195674
381133,0.6776407163751005
381134,0.7272910390061783
381135,0.0032580901377836373
381136,0.0038403278648024247
381137,0.0059950842374840475
381138,0.007699858651073883
381139,0.0032900417230004877
381140,0.5954105295620833
381141,0.00521860549361083
381142,0.0037603185413977234
381143,0.0037462959311365344
381144,0.5720337312318149
381145,0.7794035333330012
381146,0.0038223739536258267
381147,0.6271434774517614
381148,0.0036891543618184333
381149,0.007222465304905297
381150,0.7217131222588934
381151,0.7663888180497868
381152,0.0033421795351303353
381153,0.7003137443025244
381154,0.7473238982680551
381155,0.7548502590807554
381156,0.004475888214332736
381157,0.1751462499458991
381158,0.6791540940454325
381159,0.6455218513393448
381160,0.6319980224325809
381161,0.03240881479831305
381162,0.003842219189111134
381163,0.7481285456054259
381164,0.003677408282764471
381165,0.6082146502142317
381166,0.6957444772654365
381167,0.003885042387614072
381168,0.003279947350672116
381169,0.2479118143225663
381170,0.003499231347377396
381171,0.0037369020405691416
381172,0.7329282390410036
381173,0.6090687599147373
381174,0.00399478259088944
381175,0.0033071887914426375
381176,0.005074617790558937
381177,0.6567707837938699
381178,0.5913888559569179
381179,0.0037656369647962604
381180,0.17692205028474994
381181,0.003336668794608127
381182,0.73637854727955
381183,0.0032183889498054474
381184,0.026197985162744027
381185,0.0037536783769579326
381186,0.7892202473322893
381187,0.7418961080071889
381188,0.6080763352847532
381189,0.2734531620650709
381190,0.005161467236363074
381191,0.61196948234865
381192,0.82054730362999
381193,0.006725851541599938
381194,0.7569813531850458
381195,0.5943540021738546
381196,0.0036934934178500987
381197,0.6416677722365697
381198,0.7284430704477798
381199,0.8413141931704861
381200,0.003708188534489167
381201,0.007059666449416388
381202,0.7453143691577017
381203,0.8646260561039449
381204,0.5618541598802651
381205,0.0036727356434566277
381206,0.27742739999642657
381207,0.0032659690400457745
381208,0.6240028318515308
381209,0.0037223833375945614
381210,0.6804513819575828
381211,0.0038323441817475087
381212,0.7265798718843205
381213,0.8064521938918034
381214,0.6488880694555599
381215,0.5816293339777849
381216,0.5922615917184025
381217,0.004667677730056737
381218,0.7454872150767607
381219,0.6354868780784296
381220,0.029159925924138335
381221,0.6364777487932014
381222,0.004348181869354108
381223,0.007305867220278206
381224,0.6814975162509787
381225,0.7367208241647086
381226,0.805435202701062
381227,0.7145233434157983
381228,0.6026867285709963
381229,0.6965514739155861
381230,0.003242015928959302
381231,0.003241110006018917
381232,0.7601607534503817
381233,0.0036899491313341685
381234,0.7881634351830087
381235,0.003722767347650637
381236,0.5727118088287811
381237,0.003918320390165212
381238,0.004184152015857517
381239,0.003738984959429497
381240,0.0031871712922302555
381241,0.711463145718792
381242,0.0033150879957756694
381243,0.006348495601233925
381244,0.5677027807903385
381245,0.0047599283850193784
381246,0.7278657417497135
381247,0.7509361367324358
381248,0.003264255969679786
381249,0.6095567994097475
381250,0.003695095833908091
381251,0.007413267281611452
381252,0.0037325579754505576
381253,0.0036907377198544234
381254,0.00430467689184272
381255,0.7294126833553994
381256,0.7832844995506809
381257,0.00416889471888267
381258,0.033714140920296704
381259,0.22248538612642382
381260,0.18155653711716058
381261,0.6960319931623197
381262,0.7218609458532399
381263,0.003781744681843315
381264,0.6755700264258352
381265,0.612856109684187
381266,0.004704546664688005
381267,0.003025207076207951
381268,0.004421420047113213
381269,0.5746242366976478
381270,0.6529322093377353
381271,0.6357576886973743
381272,0.003744475436863495
381273,0.0045003728468637075
381274,0.003296955606502907
381275,0.003779245675151448
381276,0.5924417300986072
381277,0.0037378170771842946
381278,0.7885608476470194
381279,0.7849769164275032
381280,0.003722965620858156
381281,0.7978164342481061
381282,0.003264509001648086
381283,0.004230278017406423
381284,0.7491853680627331
381285,0.003303680089929978
381286,0.0035597863828074213
381287,0.008879471531830612
381288,0.7633969995726435
381289,0.7357625718152082
381290,0.7999612101205319
381291,0.6885119080891645
381292,0.5830930216242851
381293,0.004271099112418041
381294,0.5967245416623773
381295,0.0034142610423392077
381296,0.8633782784782711
381297,0.003285873682374207
381298,0.006755340562714044
381299,0.007756137388003039
381300,0.24830579626364194
381301,0.5975439250974204
381302,0.0033511921249837363
381303,0.0032952481702057247
381304,0.00514052111770833
381305,0.6104776318018401
381306,0.7132198688404631
381307,0.003320804906346122
381308,0.7902600774669205
381309,0.0033026428077828802
381310,0.8194199377776222
381311,0.004001466765939672
381312,0.003668943317435256
381313,0.7218767007911348
381314,0.1887940876904031
381315,0.0034039398082510866
381316,0.7248817025073137
381317,0.18529690852316574
381318,0.6335882953265909
381319,0.0037746870101668653
381320,0.5834822439524706
381321,0.5929089293674868
381322,0.6106759738565635
381323,0.17132872909592414
381324,0.004151065175307732
381325,0.725965072802745
381326,0.00466947380057973
381327,0.7082299337424319
381328,0.003804213576460018
381329,0.6112659893644095
381330,0.0062105169201654474
381331,0.6899263870025267
381332,0.0032409718023146813
381333,0.0034060480871372007
381334,0.00369914507973291
381335,0.0036608475324534416
381336,0.0047039083415651075
381337,0.0057005684845171985
381338,0.7093568700169228
381339,0.5792891936564698
381340,0.00583048222785624
381341,0.0037724652321133346
381342,0.0036213926681675796
381343,0.0032955672834875304
381344,0.7610497666511035
381345,0.003298291163777666
381346,0.6029523017713981
381347,0.665995476371357
381348,0.007723670365562022
381349,0.003396043817876701
381350,0.003342024228504496
381351,0.7092498562724202
381352,0.0063112182746558046
381353,0.6984479494542408
381354,0.002743992886002066
381355,0.005607967046672518
381356,0.004029852027245705
381357,0.003313795343795457
381358,0.0058291720129829035
381359,0.6854826159951614
381360,0.5834944000470672
381361,0.0032300333721833724
381362,0.23710616663783537
381363,0.2565213112496607
381364,0.005140255771712394
381365,0.7686542731785024
381366,0.7025882272350646
381367,0.7124386907407072
381368,0.0036051401713584705
381369,0.7661554233445662
381370,0.005491289808453844
381371,0.658447860581166
381372,0.7870561367446754
381373,0.004002209741671185
381374,0.6583179909243101
381375,0.004269391983669171
381376,0.7866195483470342
381377,0.04725044460702045
381378,0.7219795279251127
381379,0.5797031842519497
381380,0.004193696532687883
381381,0.7266763576198962
381382,0.7179461065841691
381383,0.003196723626535158
381384,0.6812873204635622
381385,0.6070477745809607
381386,0.6613020069640188
381387,0.8762846312545692
381388,0.7065808695943271
381389,0.6626870356141252
381390,0.5284591625337983
381391,0.6541733908883433
381392,0.7624985259848032
381393,0.00351721399954813
381394,0.005575716094712841
381395,0.5669399574654395
381396,0.003164532176101269
381397,0.006426722261400571
381398,0.0037455735974085895
381399,0.0035302466950624324
381400,0.0026971929765309006
381401,0.1645010808129063
381402,0.7145756403323974
381403,0.008693907026750158
381404,0.6056287893773732
381405,0.7436898457840987
381406,0.6819170497717497
381407,0.7851163470693567
