id,Response
381110,0.0013384174429067113
381111,0.7936416469704228
381112,0.7428429512950809
381113,0.054405841740535886
381114,0.0
381115,0.0
381116,0.0
381117,0.0
381118,0.7540217082426088
381119,0.0065081565994877435
381120,0.0065081565994877435
381121,0.5649734441148271
381122,0.0013384174429067113
381123,0.7428429512950809
381124,0.6790308432149481
381125,0.0
381126,0.47035030642652453
381127,0.7936416469704228
381128,0.0013384174429067113
381129,0.0
381130,0.0013384174429067113
381131,0.0
381132,0.2323928442384366
381133,0.7540217082426088
381134,0.6790308432149481
381135,0.002493032726066082
381136,0.0013384174429067113
381137,0.0065081565994877435
381138,0.0
381139,0.0
381140,0.6126578692927158
381141,0.0
381142,0.0
381143,0.0
381144,0.4578633303060027
381145,0.7903974989991417
381146,0.0
381147,0.2379857901391127
381148,0.0
381149,0.0
381150,0.7428429512950809
381151,0.7428429512950809
381152,0.02338372197426907
381153,0.7903974989991417
381154,0.7936416469704228
381155,0.7903974989991417
381156,0.0
381157,0.1893418705740062
381158,0.6790308432149481
381159,0.6790308432149481
381160,0.7423977856343689
381161,0.054405841740535886
381162,0.0013384174429067113
381163,0.7428429512950809
381164,0.002493032726066082
381165,0.47035030642652453
381166,0.7195648292248753
381167,0.0
381168,0.0
381169,0.09456678603651565
381170,0.002493032726066082
381171,0.0
381172,0.7936416469704228
381173,0.5619636204841537
381174,0.0013384174429067113
381175,0.0
381176,0.0065081565994877435
381177,0.7423977856343689
381178,0.617602109144997
381179,0.0
381180,0.0
381181,0.0
381182,0.7428429512950809
381183,0.0
381184,0.0
381185,0.0
381186,0.7936416469704228
381187,0.7936416469704228
381188,0.6126578692927158
381189,0.34050912148657403
381190,0.0065081565994877435
381191,0.6058321942891702
381192,0.8163923054154165
381193,0.0
381194,0.7936416469704228
381195,0.2649935298513651
381196,0.002493032726066082
381197,0.2323928442384366
381198,0.544642999052006
381199,0.8243405514401484
381200,0.0013384174429067113
381201,0.0065081565994877435
381202,0.7936416469704228
381203,0.8163923054154165
381204,0.4578633303060027
381205,0.0
381206,0.2792459419401022
381207,0.002493032726066082
381208,0.2379857901391127
381209,0.0
381210,0.6790308432149481
381211,0.0
381212,0.8163923054154165
381213,0.6790308432149481
381214,0.6790308432149481
381215,0.23896347369666673
381216,0.3469901579907908
381217,0.0065081565994877435
381218,0.7936416469704228
381219,0.6126578692927158
381220,0.0
381221,0.7423977856343689
381222,0.0
381223,0.0
381224,0.7531800387282023
381225,0.7531800387282023
381226,0.7098941413611486
381227,0.7531800387282023
381228,0.2323928442384366
381229,0.6790308432149481
381230,0.002493032726066082
381231,0.002493032726066082
381232,0.7936416469704228
381233,0.0
381234,0.7936416469704228
381235,0.0013384174429067113
381236,0.4578633303060027
381237,0.0013384174429067113
381238,0.0013384174429067113
381239,0.0
381240,0.002493032726066082
381241,0.7428429512950809
381242,0.0013384174429067113
381243,0.0
381244,0.4578633303060027
